"STUDYID","DOMAIN","USUBJID","POOLID","FWSEQ","FWGRPID","FWTESTCD","FWTEST","FWORRES","FWORRESU","FWSTRESC","FWSTRESN","FWSTRESU","FWSTAT","FWREASND","FWEXCLFL","FWREASEX","FWDTC","FWENDTC","FWDY","FWENDY"
"GLP003","FW","107001424",NA,568,NA,"WC","Water Consumption","20.2","g","20.20",20.2,"g/animal/day",NA,NA,NA,NA,"2007-07-10T06:44:24","2007-07-11T08:18:11",29,30
"GLP003","FW","107001438",NA,569,NA,"FC","Food Consumption","162.4","g","23.20",23.2,"g/animal/day",NA,NA,NA,NA,"2007-06-12T15:04:02","2007-06-19T08:40:11",1,8
"GLP003","FW","107001438",NA,570,NA,"FC","Food Consumption","186.3","g","26.61",26.61,"g/animal/day",NA,NA,NA,NA,"2007-06-19T08:40:11","2007-06-26T08:27:37",8,15
"GLP003","FW","107001438",NA,571,NA,"FC","Food Consumption","207.8","g","29.69",29.69,"g/animal/day",NA,NA,NA,NA,"2007-06-26T08:27:37","2007-07-03T14:42:50",15,22
"GLP003","FW","107001438",NA,572,NA,"FC","Food Consumption","158.9","g","26.48",26.48,"g/animal/day",NA,NA,NA,NA,"2007-07-03T14:42:50","2007-07-09T06:27:41",22,28
"GLP003","FW","107001438",NA,573,NA,"WC","Water Consumption","20.5","g","20.50",20.5,"g/animal/day",NA,NA,NA,NA,"2007-07-10T06:44:42","2007-07-11T08:18:20",29,30
"GLP003","FW","107001404",NA,574,NA,"FC","Food Consumption","215.5","g","30.79",30.79,"g/animal/day",NA,NA,NA,NA,"2007-06-12T15:04:10","2007-06-19T08:40:30",1,8
"GLP003","FW","107001404",NA,575,NA,"FC","Food Consumption","234.1","g","33.44",33.44,"g/animal/day",NA,NA,NA,NA,"2007-06-19T08:40:30","2007-06-26T08:27:51",8,15
"GLP003","FW","107001404",NA,576,NA,"FC","Food Consumption","242.7","g","34.67",34.67,"g/animal/day",NA,NA,NA,NA,"2007-06-26T08:27:51","2007-07-03T14:43:25",15,22
"GLP003","FW","107001404",NA,577,NA,"FC","Food Consumption","197.4","g","32.90",32.9,"g/animal/day",NA,NA,NA,NA,"2007-07-03T14:43:25","2007-07-09T06:27:50",22,28
"GLP003","FW","107001404",NA,578,NA,"WC","Water Consumption","9.2","g","9.20",9.2,"g/animal/day",NA,NA,NA,NA,"2007-07-10T06:45:05","2007-07-11T08:18:30",29,30
"GLP003","FW","107001482",NA,579,NA,"FC","Food Consumption","196.6","g","28.09",28.09,"g/animal/day",NA,NA,NA,NA,"2007-06-12T15:04:17","2007-06-19T08:40:46",1,8
"GLP003","FW","107001482",NA,580,NA,"FC","Food Consumption","217.5","g","31.07",31.07,"g/animal/day",NA,NA,NA,NA,"2007-06-19T08:40:46","2007-06-26T08:28:06",8,15
"GLP003","FW","107001482",NA,581,NA,"FC","Food Consumption","217.6","g","31.09",31.09,"g/animal/day",NA,NA,NA,NA,"2007-06-26T08:28:06","2007-07-03T14:43:49",15,22
"GLP003","FW","107001482",NA,582,NA,"FC","Food Consumption","176.4","g","29.40",29.4,"g/animal/day",NA,NA,NA,NA,"2007-07-03T14:43:49","2007-07-09T06:27:59",22,28
"GLP003","FW","107001482",NA,583,NA,"FC","Food Consumption","115.8","g","28.95",28.95,"g/animal/day",NA,NA,NA,NA,"2007-07-13T10:32:25","2007-07-17T07:53:31",32,36
"GLP003","FW","107001482",NA,584,NA,"FC","Food Consumption","181.5","g","30.25",30.25,"g/animal/day",NA,NA,NA,NA,"2007-07-17T07:53:31","2007-07-23T07:29:42",36,42
"GLP003","FW","107001482",NA,585,NA,"WC","Water Consumption","22.5","g","22.50",22.5,"g/animal/day",NA,NA,NA,NA,"2007-07-09T08:39:55","2007-07-10T08:05:14",28,29
"GLP003","FW","107001482",NA,586,NA,"WC","Water Consumption","23.5","g","23.50",23.5,"g/animal/day",NA,NA,NA,NA,"2007-07-23T08:46:48","2007-07-24T08:27:59",42,43
"GLP003","FW","107001486",NA,587,NA,"FC","Food Consumption","187.0","g","26.71",26.71,"g/animal/day",NA,NA,NA,NA,"2007-06-12T15:04:27","2007-06-19T08:41:04",1,8
"GLP003","FW","107001486",NA,588,NA,"FC","Food Consumption","196.6","g","28.09",28.09,"g/animal/day",NA,NA,NA,NA,"2007-06-19T08:41:04","2007-06-26T08:28:22",8,15
"GLP003","FW","107001486",NA,589,NA,"FC","Food Consumption","208.3","g","29.76",29.76,"g/animal/day",NA,NA,NA,NA,"2007-06-26T08:28:23","2007-07-03T14:44:23",15,22
"GLP003","FW","107001486",NA,590,NA,"FC","Food Consumption","169.9","g","28.32",28.32,"g/animal/day",NA,NA,NA,NA,"2007-07-03T14:44:23","2007-07-09T06:28:05",22,28
"GLP003","FW","107001486",NA,591,NA,"FC","Food Consumption","116.2","g","29.05",29.05,"g/animal/day",NA,NA,NA,NA,"2007-07-13T10:32:31","2007-07-17T07:53:55",32,36
"GLP003","FW","107001486",NA,592,NA,"FC","Food Consumption","171.0","g","28.50",28.5,"g/animal/day",NA,NA,NA,NA,"2007-07-17T07:53:55","2007-07-23T07:29:54",36,42
"GLP003","FW","107001486",NA,593,NA,"WC","Water Consumption","38.1","g","38.10",38.1,"g/animal/day",NA,NA,NA,NA,"2007-07-09T08:40:05","2007-07-10T08:05:25",28,29
"GLP003","FW","107001486",NA,594,NA,"WC","Water Consumption","19.6","g","19.60",19.6,"g/animal/day",NA,NA,NA,NA,"2007-07-23T08:47:00","2007-07-24T08:28:09",42,43
"GLP003","FW","107001398",NA,595,NA,"FC","Food Consumption","199.1","g","28.44",28.44,"g/animal/day",NA,NA,NA,NA,"2007-06-12T15:04:35","2007-06-19T08:41:23",1,8
"GLP003","FW","107001398",NA,596,NA,"FC","Food Consumption","216.8","g","30.97",30.97,"g/animal/day",NA,NA,NA,NA,"2007-06-19T08:41:23","2007-06-26T08:28:38",8,15
"GLP003","FW","107001398",NA,597,NA,"FC","Food Consumption","211.6","g","30.23",30.23,"g/animal/day",NA,NA,NA,NA,"2007-06-26T08:28:38","2007-07-03T14:45:06",15,22
"GLP003","FW","107001398",NA,598,NA,"FC","Food Consumption","184.2","g","30.70",30.7,"g/animal/day",NA,NA,NA,NA,"2007-07-03T14:45:06","2007-07-09T06:28:14",22,28
"GLP003","FW","107001398",NA,599,NA,"FC","Food Consumption","136.6","g","34.15",34.15,"g/animal/day",NA,NA,NA,NA,"2007-07-13T10:32:41","2007-07-17T07:54:20",32,36
"GLP003","FW","107001398",NA,600,NA,"FC","Food Consumption","189.0","g","31.50",31.5,"g/animal/day",NA,NA,NA,NA,"2007-07-17T07:54:20","2007-07-23T07:30:15",36,42
"GLP003","FW","107001398",NA,601,NA,"WC","Water Consumption","18.3","g","18.30",18.3,"g/animal/day",NA,NA,NA,NA,"2007-07-09T08:40:14","2007-07-10T08:05:35",28,29
"GLP003","FW","107001398",NA,602,NA,"WC","Water Consumption","13.4","g","13.40",13.4,"g/animal/day",NA,NA,NA,NA,"2007-07-23T08:47:15","2007-07-24T08:28:20",42,43
"GLP003","FW","107001445",NA,603,NA,"FC","Food Consumption","215.9","g","30.84",30.84,"g/animal/day",NA,NA,NA,NA,"2007-06-12T15:04:44","2007-06-19T08:41:46",1,8
"GLP003","FW","107001445",NA,604,NA,"FC","Food Consumption","210.5","g","30.07",30.07,"g/animal/day",NA,NA,NA,NA,"2007-06-19T08:41:46","2007-06-26T08:28:57",8,15
"GLP003","FW","107001445",NA,605,NA,"FC","Food Consumption","217.0","g","31.00",31,"g/animal/day",NA,NA,NA,NA,"2007-06-26T08:28:57","2007-07-03T14:45:47",15,22
"GLP003","FW","107001445",NA,606,NA,"FC","Food Consumption","187.5","g","31.25",31.25,"g/animal/day",NA,NA,NA,NA,"2007-07-03T14:45:47","2007-07-09T06:28:23",22,28
"GLP003","FW","107001445",NA,607,NA,"FC","Food Consumption","132.7","g","33.18",33.18,"g/animal/day",NA,NA,NA,NA,"2007-07-13T10:32:51","2007-07-17T07:54:52",32,36
"GLP003","FW","107001445",NA,608,NA,"FC","Food Consumption","194.9","g","32.48",32.48,"g/animal/day",NA,NA,NA,NA,"2007-07-17T07:54:52","2007-07-23T07:31:03",36,42
"GLP003","FW","107001445",NA,609,NA,"WC","Water Consumption","11.5","g","11.50",11.5,"g/animal/day",NA,NA,NA,NA,"2007-07-10T06:45:24","2007-07-11T08:18:42",29,30
"GLP003","FW","107001445",NA,610,NA,"WC","Water Consumption","12.4","g","12.40",12.4,"g/animal/day",NA,NA,NA,NA,"2007-07-23T08:47:28","2007-07-24T08:28:31",42,43
"GLP003","FW","107001399",NA,611,NA,"FC","Food Consumption","196.6","g","28.09",28.09,"g/animal/day",NA,NA,NA,NA,"2007-06-12T15:04:51","2007-06-19T08:42:07",1,8
"GLP003","FW","107001399",NA,612,NA,"FC","Food Consumption","212.4","g","30.34",30.34,"g/animal/day",NA,NA,NA,NA,"2007-06-19T08:42:07","2007-06-26T08:29:15",8,15
"GLP003","FW","107001399",NA,613,NA,"FC","Food Consumption","215.1","g","30.73",30.73,"g/animal/day",NA,NA,NA,NA,"2007-06-26T08:29:15","2007-07-03T14:46:17",15,22
"GLP003","FW","107001399",NA,614,NA,"FC","Food Consumption","174.6","g","29.10",29.1,"g/animal/day",NA,NA,NA,NA,"2007-07-03T14:46:17","2007-07-09T06:28:32",22,28
"GLP003","FW","107001399",NA,615,NA,"FC","Food Consumption","127.8","g","31.95",31.95,"g/animal/day",NA,NA,NA,NA,"2007-07-13T10:33:00","2007-07-17T07:55:20",32,36
"GLP003","FW","107001399",NA,616,NA,"FC","Food Consumption","186.9","g","31.15",31.15,"g/animal/day",NA,NA,NA,NA,"2007-07-17T07:55:20","2007-07-23T07:31:16",36,42
"GLP003","FW","107001399",NA,617,NA,"WC","Water Consumption","34.7","g","34.70",34.7,"g/animal/day",NA,NA,NA,NA,"2007-07-10T06:45:41","2007-07-11T08:18:51",29,30
"GLP003","FW","107001399",NA,618,NA,"WC","Water Consumption","22.6","g","22.60",22.6,"g/animal/day",NA,NA,NA,NA,"2007-07-23T08:47:43","2007-07-24T08:28:44",42,43
"GLP003","FW","107001583",NA,619,NA,"FC","Food Consumption","144.8","g","20.69",20.69,"g/animal/day",NA,NA,NA,NA,"2007-06-14T07:22:00","2007-06-21T08:46:00",1,8
"GLP003","FW","107001583",NA,620,NA,"FC","Food Consumption","156.8","g","22.40",22.4,"g/animal/day",NA,NA,NA,NA,"2007-06-21T08:46:00","2007-06-28T08:20:32",8,15
"GLP003","FW","107001583",NA,621,NA,"FC","Food Consumption","165.6","g","23.66",23.66,"g/animal/day",NA,NA,NA,NA,"2007-06-28T08:20:32","2007-07-05T13:27:27",15,22
"GLP003","FW","107001583",NA,622,NA,"FC","Food Consumption","124.9","g","20.82",20.82,"g/animal/day",NA,NA,NA,NA,"2007-07-05T13:27:27","2007-07-11T06:23:08",22,28
"GLP003","FW","107001583",NA,623,NA,"WC","Water Consumption","13.6","g","13.60",13.6,"g/animal/day",NA,NA,NA,NA,"2007-07-11T06:41:03","2007-07-12T08:20:56",28,29
"GLP003","FW","107001517",NA,624,NA,"FC","Food Consumption","153.2","g","21.89",21.89,"g/animal/day",NA,NA,NA,NA,"2007-06-14T07:22:05","2007-06-21T08:46:14",1,8
"GLP003","FW","107001517",NA,625,NA,"FC","Food Consumption","167.9","g","23.99",23.99,"g/animal/day",NA,NA,NA,NA,"2007-06-21T08:46:14","2007-06-28T08:20:42",8,15
"GLP003","FW","107001517",NA,626,NA,"FC","Food Consumption","190.9","g","27.27",27.27,"g/animal/day",NA,NA,NA,NA,"2007-06-28T08:20:42","2007-07-05T13:27:42",15,22
"GLP003","FW","107001517",NA,627,NA,"FC","Food Consumption","139.2","g","23.20",23.2,"g/animal/day",NA,NA,NA,NA,"2007-07-05T13:27:42","2007-07-11T06:23:19",22,28
"GLP003","FW","107001517",NA,628,NA,"WC","Water Consumption","35.7","g","35.70",35.7,"g/animal/day",NA,NA,NA,NA,"2007-07-11T06:41:12","2007-07-12T08:21:06",28,29
"GLP003","FW","107001545",NA,629,NA,"FC","Food Consumption","155.3","g","22.19",22.19,"g/animal/day",NA,NA,NA,NA,"2007-06-14T07:22:13","2007-06-21T08:46:27",1,8
"GLP003","FW","107001545",NA,630,NA,"FC","Food Consumption","169.2","g","24.17",24.17,"g/animal/day",NA,NA,NA,NA,"2007-06-21T08:46:27","2007-06-28T08:20:53",8,15
"GLP003","FW","107001545",NA,631,NA,"FC","Food Consumption","176.0","g","25.14",25.14,"g/animal/day",NA,NA,NA,NA,"2007-06-28T08:20:53","2007-07-05T13:27:56",15,22
"GLP003","FW","107001545",NA,632,NA,"FC","Food Consumption","140.1","g","23.35",23.35,"g/animal/day",NA,NA,NA,NA,"2007-07-05T13:27:56","2007-07-11T06:23:30",22,28
"GLP003","FW","107001545",NA,633,NA,"WC","Water Consumption","25.1","g","25.10",25.1,"g/animal/day",NA,NA,NA,NA,"2007-07-11T06:41:20","2007-07-12T08:21:17",28,29
"GLP003","FW","107001547",NA,634,NA,"FC","Food Consumption","147.5","g","21.07",21.07,"g/animal/day",NA,NA,NA,NA,"2007-06-14T07:22:20","2007-06-21T08:46:42",1,8
"GLP003","FW","107001547",NA,635,NA,"FC","Food Consumption","151.2","g","21.60",21.6,"g/animal/day",NA,NA,NA,NA,"2007-06-21T08:46:42","2007-06-28T08:21:07",8,15
"GLP003","FW","107001547",NA,636,NA,"FC","Food Consumption","150.2","g","21.46",21.46,"g/animal/day",NA,NA,NA,NA,"2007-06-28T08:21:07","2007-07-05T13:28:19",15,22
"GLP003","FW","107001547",NA,637,NA,"FC","Food Consumption","124.9","g","20.82",20.82,"g/animal/day",NA,NA,NA,NA,"2007-07-05T13:28:19","2007-07-11T06:23:43",22,28
"GLP003","FW","107001547",NA,638,NA,"WC","Water Consumption","10.0","g","10.00",10,"g/animal/day",NA,NA,NA,NA,"2007-07-11T06:41:29","2007-07-12T08:21:26",28,29
"GLP003","FW","107001627",NA,639,NA,"FC","Food Consumption","148.1","g","21.16",21.16,"g/animal/day",NA,NA,NA,NA,"2007-06-14T07:22:29","2007-06-21T08:46:56",1,8
"GLP003","FW","107001627",NA,640,NA,"FC","Food Consumption","169.7","g","24.24",24.24,"g/animal/day",NA,NA,NA,NA,"2007-06-21T08:46:56","2007-06-28T08:21:25",8,15
"GLP003","FW","107001627",NA,641,NA,"FC","Food Consumption","168.8","g","24.11",24.11,"g/animal/day",NA,NA,NA,NA,"2007-06-28T08:21:25","2007-07-05T13:28:35",15,22
"GLP003","FW","107001627",NA,642,NA,"FC","Food Consumption","140.6","g","23.43",23.43,"g/animal/day",NA,NA,NA,NA,"2007-07-05T13:28:35","2007-07-11T06:24:16",22,28
"GLP003","FW","107001627",NA,643,NA,"WC","Water Consumption","43.4","g","43.40",43.4,"g/animal/day",NA,NA,NA,NA,"2007-07-11T06:41:38","2007-07-12T08:21:49",28,29
"GLP003","FW","107001565",NA,644,NA,"FC","Food Consumption","122.5","g","17.50",17.5,"g/animal/day",NA,NA,NA,NA,"2007-06-14T07:22:37","2007-06-21T08:47:11",1,8
"GLP003","FW","107001565",NA,645,NA,"FC","Food Consumption","131.7","g","18.81",18.81,"g/animal/day",NA,NA,NA,NA,"2007-06-21T08:47:11","2007-06-28T08:21:36",8,15
"GLP003","FW","107001565",NA,646,NA,"FC","Food Consumption","127.0","g","18.14",18.14,"g/animal/day",NA,NA,NA,NA,"2007-06-28T08:21:36","2007-07-05T13:28:53",15,22
"GLP003","FW","107001565",NA,647,NA,"FC","Food Consumption","88.7","g","14.78",14.78,"g/animal/day",NA,NA,NA,NA,"2007-07-05T13:28:53","2007-07-11T06:24:28",22,28
"GLP003","FW","107001565",NA,648,NA,"WC","Water Consumption","9.0","g","9.00",9,"g/animal/day",NA,NA,NA,NA,"2007-07-12T06:50:14","2007-07-13T08:12:48",29,30
"GLP003","FW","107001643",NA,649,NA,"FC","Food Consumption","159.8","g","22.83",22.83,"g/animal/day",NA,NA,NA,NA,"2007-06-14T07:22:46","2007-06-21T08:47:26",1,8
"GLP003","FW","107001643",NA,650,NA,"FC","Food Consumption","177.1","g","25.30",25.3,"g/animal/day",NA,NA,NA,NA,"2007-06-21T08:47:26","2007-06-28T08:21:51",8,15
"GLP003","FW","107001643",NA,651,NA,"FC","Food Consumption","178.1","g","25.44",25.44,"g/animal/day",NA,NA,NA,NA,"2007-06-28T08:21:51","2007-07-05T13:29:10",15,22
"GLP003","FW","107001643",NA,652,NA,"FC","Food Consumption","136.2","g","22.70",22.7,"g/animal/day",NA,NA,NA,NA,"2007-07-05T13:29:10","2007-07-11T06:24:39",22,28
"GLP003","FW","107001643",NA,653,NA,"WC","Water Consumption","11.8","g","11.80",11.8,"g/animal/day",NA,NA,NA,NA,"2007-07-12T06:50:27","2007-07-13T08:12:56",29,30
"GLP003","FW","107001515",NA,654,NA,"FC","Food Consumption","135.1","g","19.30",19.3,"g/animal/day",NA,NA,NA,NA,"2007-06-14T07:22:57","2007-06-21T08:47:39",1,8
"GLP003","FW","107001515",NA,655,NA,"FC","Food Consumption","140.5","g","20.07",20.07,"g/animal/day",NA,NA,NA,NA,"2007-06-21T08:47:39","2007-06-28T08:22:11",8,15
"GLP003","FW","107001515",NA,656,NA,"FC","Food Consumption","141.8","g","20.26",20.26,"g/animal/day",NA,NA,NA,NA,"2007-06-28T08:22:11","2007-07-05T13:29:24",15,22
"GLP003","FW","107001515",NA,657,NA,"FC","Food Consumption","111.2","g","18.53",18.53,"g/animal/day",NA,NA,NA,NA,"2007-07-05T13:29:24","2007-07-11T06:24:47",22,28
"GLP003","FW","107001515",NA,658,NA,"WC","Water Consumption","22.2","g","22.20",22.2,"g/animal/day",NA,NA,NA,NA,"2007-07-12T06:50:44","2007-07-13T08:13:04",29,30
"GLP003","FW","107001521",NA,659,NA,"FC","Food Consumption","132.3","g","18.90",18.9,"g/animal/day",NA,NA,NA,NA,"2007-06-14T07:23:04","2007-06-21T08:47:54",1,8
"GLP003","FW","107001521",NA,660,NA,"FC","Food Consumption","142.8","g","20.40",20.4,"g/animal/day",NA,NA,NA,NA,"2007-06-21T08:47:54","2007-06-28T08:22:25",8,15
"GLP003","FW","107001521",NA,661,NA,"FC","Food Consumption","147.1","g","21.01",21.01,"g/animal/day",NA,NA,NA,NA,"2007-06-28T08:22:25","2007-07-05T13:29:41",15,22
"GLP003","FW","107001521",NA,662,NA,"FC","Food Consumption","111.9","g","18.65",18.65,"g/animal/day",NA,NA,NA,NA,"2007-07-05T13:29:41","2007-07-11T06:24:59",22,28
"GLP003","FW","107001521",NA,663,NA,"WC","Water Consumption","14.9","g","14.90",14.9,"g/animal/day",NA,NA,NA,NA,"2007-07-12T06:50:56","2007-07-13T08:13:16",29,30
"GLP003","FW","107001508",NA,664,NA,"FC","Food Consumption","128.7","g","18.39",18.39,"g/animal/day",NA,NA,NA,NA,"2007-06-14T07:23:13","2007-06-21T08:48:09",1,8
"GLP003","FW","107001508",NA,665,NA,"FC","Food Consumption","141.5","g","20.21",20.21,"g/animal/day",NA,NA,NA,NA,"2007-06-21T08:48:09","2007-06-28T08:22:38",8,15
"GLP003","FW","107001508",NA,666,NA,"FC","Food Consumption","159.8","g","22.83",22.83,"g/animal/day",NA,NA,NA,NA,"2007-06-28T08:22:38","2007-07-05T13:30:01",15,22
"GLP003","FW","107001508",NA,667,NA,"FC","Food Consumption","116.2","g","19.37",19.37,"g/animal/day",NA,NA,NA,NA,"2007-07-05T13:30:01","2007-07-11T06:25:09",22,28
"GLP003","FW","107001508",NA,668,NA,"WC","Water Consumption","41.7","g","41.70",41.7,"g/animal/day",NA,NA,NA,NA,"2007-07-12T06:51:11","2007-07-13T08:13:23",29,30
"GLP003","FW","107001584",NA,669,NA,"FC","Food Consumption","149.7","g","21.39",21.39,"g/animal/day",NA,NA,NA,NA,"2007-06-14T07:23:24","2007-06-21T08:48:26",1,8
"GLP003","FW","107001584",NA,670,NA,"FC","Food Consumption","155.1","g","22.16",22.16,"g/animal/day",NA,NA,NA,NA,"2007-06-21T08:48:26","2007-06-28T08:22:50",8,15
"GLP003","FW","107001584",NA,671,NA,"FC","Food Consumption","157.0","g","22.43",22.43,"g/animal/day",NA,NA,NA,NA,"2007-06-28T08:22:50","2007-07-05T13:30:18",15,22
"GLP003","FW","107001584",NA,672,NA,"FC","Food Consumption","119.2","g","19.87",19.87,"g/animal/day",NA,NA,NA,NA,"2007-07-05T13:30:18","2007-07-11T06:25:20",22,28
"GLP003","FW","107001584",NA,673,NA,"FC","Food Consumption","90.8","g","22.70",22.7,"g/animal/day",NA,NA,NA,NA,"2007-07-15T09:47:52","2007-07-19T09:28:31",32,36
"GLP003","FW","107001584",NA,674,NA,"FC","Food Consumption","120.5","g","20.08",20.08,"g/animal/day",NA,NA,NA,NA,"2007-07-19T09:28:31","2007-07-25T07:34:36",36,42
"GLP003","FW","107001584",NA,675,NA,"WC","Water Consumption","9.0","g","9.00",9,"g/animal/day",NA,NA,NA,NA,"2007-07-11T06:41:46","2007-07-12T08:21:59",28,29
"GLP003","FW","107001584",NA,676,NA,"WC","Water Consumption","7.1","g","7.10",7.1,"g/animal/day",NA,NA,NA,NA,"2007-07-25T09:50:17","2007-07-26T08:26:04",42,43
"GLP003","FW","107001566",NA,677,NA,"FC","Food Consumption","131.5","g","18.79",18.79,"g/animal/day",NA,NA,NA,NA,"2007-06-14T07:23:33","2007-06-21T08:48:40",1,8
"GLP003","FW","107001566",NA,678,NA,"FC","Food Consumption","146.9","g","20.99",20.99,"g/animal/day",NA,NA,NA,NA,"2007-06-21T08:48:40","2007-06-28T08:23:01",8,15
"GLP003","FW","107001566",NA,679,NA,"FC","Food Consumption","147.6","g","21.09",21.09,"g/animal/day",NA,NA,NA,NA,"2007-06-28T08:23:02","2007-07-05T13:30:33",15,22
"GLP003","FW","107001566",NA,680,NA,"FC","Food Consumption","107.5","g","17.92",17.92,"g/animal/day",NA,NA,NA,NA,"2007-07-05T13:30:34","2007-07-11T06:25:32",22,28
"GLP003","FW","107001566",NA,681,NA,"FC","Food Consumption","89.1","g","22.28",22.28,"g/animal/day",NA,NA,NA,NA,"2007-07-15T09:48:13","2007-07-19T09:28:57",32,36
"GLP003","FW","107001566",NA,682,NA,"FC","Food Consumption","117.4","g","19.57",19.57,"g/animal/day",NA,NA,NA,NA,"2007-07-19T09:28:57","2007-07-25T07:34:50",36,42
"GLP003","FW","107001566",NA,683,NA,"WC","Water Consumption","11.8","g","11.80",11.8,"g/animal/day",NA,NA,NA,NA,"2007-07-11T06:41:55","2007-07-12T08:22:08",28,29
"GLP003","FW","107001566",NA,684,NA,"WC","Water Consumption","7.3","g","7.30",7.3,"g/animal/day",NA,NA,NA,NA,"2007-07-25T09:50:25","2007-07-26T08:26:16",42,43
"GLP003","FW","107001644",NA,685,NA,"FC","Food Consumption","139.4","g","19.91",19.91,"g/animal/day",NA,NA,NA,NA,"2007-06-14T07:23:45","2007-06-21T08:48:53",1,8
"GLP003","FW","107001644",NA,686,NA,"FC","Food Consumption","159.8","g","22.83",22.83,"g/animal/day",NA,NA,NA,NA,"2007-06-21T08:48:54","2007-06-28T08:23:21",8,15
"GLP003","FW","107001644",NA,687,NA,"FC","Food Consumption","162.5","g","23.21",23.21,"g/animal/day",NA,NA,NA,NA,"2007-06-28T08:23:21","2007-07-05T13:30:48",15,22
"GLP003","FW","107001644",NA,688,NA,"FC","Food Consumption","120.4","g","20.07",20.07,"g/animal/day",NA,NA,NA,NA,"2007-07-05T13:30:48","2007-07-11T06:25:45",22,28
"GLP003","FW","107001644",NA,689,NA,"FC","Food Consumption","93.4","g","23.35",23.35,"g/animal/day",NA,NA,NA,NA,"2007-07-15T09:48:34","2007-07-19T09:29:34",32,36
"GLP003","FW","107001644",NA,690,NA,"FC","Food Consumption","128.0","g","21.33",21.33,"g/animal/day",NA,NA,NA,NA,"2007-07-19T09:29:34","2007-07-25T07:35:07",36,42
"GLP003","FW","107001644",NA,691,NA,"WC","Water Consumption","10.9","g","10.90",10.9,"g/animal/day",NA,NA,NA,NA,"2007-07-12T06:51:22","2007-07-13T08:13:32",29,30
"GLP003","FW","107001644",NA,692,NA,"WC","Water Consumption","3.9","g","3.90",3.9,"g/animal/day",NA,NA,NA,NA,"2007-07-25T09:50:32","2007-07-26T08:26:25",42,43
"GLP003","FW","107001587",NA,693,NA,"FC","Food Consumption","144.1","g","20.59",20.59,"g/animal/day",NA,NA,NA,NA,"2007-06-14T07:23:52","2007-06-21T08:49:07",1,8
"GLP003","FW","107001587",NA,694,NA,"FC","Food Consumption","148.1","g","21.16",21.16,"g/animal/day",NA,NA,NA,NA,"2007-06-21T08:49:07","2007-06-28T08:23:38",8,15
"GLP003","FW","107001587",NA,695,NA,"FC","Food Consumption","160.4","g","22.91",22.91,"g/animal/day",NA,NA,NA,NA,"2007-06-28T08:23:38","2007-07-05T13:31:04",15,22
"GLP003","FW","107001587",NA,696,NA,"FC","Food Consumption","125","g","20.8",20.8,"g/animal/day",NA,NA,NA,NA,"2007-07-05T13:31:04","2007-07-11T06:25:57",22,28
"GLP003","FW","107001587",NA,697,NA,"FC","Food Consumption","96.2","g","24.05",24.05,"g/animal/day",NA,NA,NA,NA,"2007-07-15T09:48:50","2007-07-19T09:30:02",32,36
"GLP003","FW","107001587",NA,698,NA,"FC","Food Consumption","136.9","g","22.82",22.82,"g/animal/day",NA,NA,NA,NA,"2007-07-19T09:30:02","2007-07-25T07:35:20",36,42
"GLP003","FW","107001587",NA,699,NA,"WC","Water Consumption","20.3","g","20.30",20.3,"g/animal/day",NA,NA,NA,NA,"2007-07-12T06:51:37","2007-07-13T08:13:39",29,30
"GLP003","FW","107001587",NA,700,NA,"WC","Water Consumption","10.1","g","10.10",10.1,"g/animal/day",NA,NA,NA,NA,"2007-07-25T09:50:40","2007-07-26T08:26:35",42,43
"GLP003","FW","107001638",NA,701,NA,"FC","Food Consumption","136.5","g","19.50",19.5,"g/animal/day",NA,NA,NA,NA,"2007-06-14T07:24:00","2007-06-21T08:49:22",1,8
"GLP003","FW","107001638",NA,702,NA,"FC","Food Consumption","159.9","g","22.84",22.84,"g/animal/day",NA,NA,NA,NA,"2007-06-21T08:49:22","2007-06-28T08:23:47",8,15
"GLP003","FW","107001638",NA,703,NA,"FC","Food Consumption","157.5","g","22.50",22.5,"g/animal/day",NA,NA,NA,NA,"2007-06-28T08:23:48","2007-07-05T13:31:23",15,22
"GLP003","FW","107001638",NA,704,NA,"FC","Food Consumption","120","g","20.0",20,"g/animal/day",NA,NA,NA,NA,"2007-07-05T13:31:23","2007-07-11T06:26:08",22,28
"GLP003","FW","107001638",NA,705,NA,"FC","Food Consumption","90.2","g","22.55",22.55,"g/animal/day",NA,NA,NA,NA,"2007-07-15T09:49:08","2007-07-19T09:30:28",32,36
"GLP003","FW","107001638",NA,706,NA,"FC","Food Consumption","125.1","g","20.85",20.85,"g/animal/day",NA,NA,NA,NA,"2007-07-19T09:30:28","2007-07-25T07:35:33",36,42
"GLP003","FW","107001638",NA,707,NA,"WC","Water Consumption","29.6","g","29.60",29.6,"g/animal/day",NA,NA,NA,NA,"2007-07-12T06:51:52","2007-07-13T08:13:48",29,30
"GLP003","FW","107001638",NA,708,NA,"WC","Water Consumption","17.0","g","17.00",17,"g/animal/day",NA,NA,NA,NA,"2007-07-25T09:50:48","2007-07-26T08:26:46",42,43
"GLP003","FW","107001449",NA,709,NA,"FC","Food Consumption","201.0","g","28.71",28.71,"g/animal/day",NA,NA,NA,NA,"2007-06-12T15:04:59","2007-06-19T08:44:50",1,8
"GLP003","FW","107001449",NA,710,NA,"FC","Food Consumption","218.3","g","31.19",31.19,"g/animal/day",NA,NA,NA,NA,"2007-06-19T08:44:50","2007-06-26T08:31:42",8,15
