"STUDYID","DOMAIN","USUBJID","POOLID","LBSEQ","LBGRPID","LBREFID","LBSPID","LBTESTCD","LBTEST","LBCAT","LBSCAT","LBORRES","LBORRESU","LBORNRLO","LBORNRHI","LBSTRESC","LBSTRESN","LBSTRESU","LBSTNRLO","LBSTNRHI","LBSTNRC","LBNRIND","LBSTAT","LBREASND","LBNAM","LBSPEC","LBANTREG","LBSPCCND","LBSPCUFL","LBLOC","LBLAT","LBDIR","LBPORTOT","LBMETHOD","LBBLFL","LBFAST","LBDRVFL","LBTOX","LBTOXGR","LBEXCLFL","LBREASEX","VISITDY","LBDTC","LBENDTC","LBDY","LBENDY","LBTPT","LBTPTNUM","LBELTM","LBTPTREF","LBRFTDTC"
"GLP003","LB","107001350",NA,70,NA,NA,NA,"RBCMORPH","Erythrocyte Cell Morphology","HEMATOLOGY",NA,"-",NA,NA,NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,"2007-07-11T10:00:00",NA,30,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001351",NA,71,NA,NA,NA,"WBC","Leukocytes","HEMATOLOGY",NA,"11.42","10^9/L",NA,NA,"11.42",11.42,"10^9/L",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-10T08:00:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001351",NA,72,NA,NA,NA,"RBC","Erythrocytes","HEMATOLOGY",NA,"8.30","10^12/L",NA,NA,"8.30",8.3,"10^12/L",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-10T08:00:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001351",NA,73,NA,NA,NA,"HGB","Hemoglobin","HEMATOLOGY",NA,"16.0","g/dL",NA,NA,"16.0",16,"g/dL",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-10T08:00:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001351",NA,74,NA,NA,NA,"HCT","Hematocrit","HEMATOLOGY",NA,"46.3","%",NA,NA,"46.3",46.3,"%",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-10T08:00:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001351",NA,75,NA,NA,NA,"MCV","Ery. Mean Corpuscular Volume","HEMATOLOGY",NA,"55.7","fL",NA,NA,"55.7",55.7,"fL",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-10T08:00:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001351",NA,76,NA,NA,NA,"MCH","Ery. Mean Corpuscular Hemoglobin","HEMATOLOGY",NA,"19.2","pg",NA,NA,"19.2",19.2,"pg",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-10T08:00:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001351",NA,77,NA,NA,NA,"MCHC","Ery. Mean Corpuscular HGB Concentration","HEMATOLOGY",NA,"34.5","g/dL",NA,NA,"34.5",34.5,"g/dL",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-10T08:00:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001351",NA,78,NA,NA,NA,"RDW","Erythrocytes Distribution Width","HEMATOLOGY",NA,"13.5","%",NA,NA,"13.5",13.5,"%",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-10T08:00:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001351",NA,79,NA,NA,NA,"PLAT","Platelets","HEMATOLOGY",NA,"1011","10^9/L",NA,NA,"1011",1011,"10^9/L",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-10T08:00:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001351",NA,80,NA,NA,NA,"RETIRBC","Reticulocytes/Erythrocytes","HEMATOLOGY",NA,"3.5","%",NA,NA,"3.5",3.5,"%",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-10T08:00:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001351",NA,81,NA,NA,NA,"RETI","Reticulocytes","HEMATOLOGY",NA,"0.290","10^12/L",NA,NA,"0.290",0.29,"10^12/L",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-10T08:00:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001351",NA,82,NA,NA,NA,"NEUT","Neutrophils","HEMATOLOGY",NA,"2.06","10^9/L",NA,NA,"2.06",2.06,"10^9/L",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-10T08:00:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001351",NA,83,NA,NA,NA,"LYM","Lymphocytes","HEMATOLOGY",NA,"8.58","10^9/L",NA,NA,"8.58",8.58,"10^9/L",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-10T08:00:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001351",NA,84,NA,NA,NA,"MONO","Monocytes","HEMATOLOGY",NA,"0.49","10^9/L",NA,NA,"0.49",0.49,"10^9/L",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-10T08:00:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001351",NA,85,NA,NA,NA,"EOS","Eosinophils","HEMATOLOGY",NA,"0.13","10^9/L",NA,NA,"0.13",0.13,"10^9/L",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-10T08:00:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001351",NA,86,NA,NA,NA,"BASO","Basophils","HEMATOLOGY",NA,"0.08","10^9/L",NA,NA,"0.08",0.08,"10^9/L",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-10T08:00:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001351",NA,87,NA,NA,NA,"LGUNSCE","Large Unstained Cells","HEMATOLOGY",NA,"0.08","10^9/L",NA,NA,"0.08",0.08,"10^9/L",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-10T08:00:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001351",NA,88,NA,NA,NA,"ALT","Alanine Aminotransferase","SERUM CHEMISTRY",NA,"33","U/L",NA,NA,"33",33,"U/L",NA,NA,NA,NA,NA,NA,NA,"SERUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-10T09:53:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001351",NA,89,NA,NA,NA,"ALB","Albumin","SERUM CHEMISTRY",NA,"3.8","g/dL",NA,NA,"3.8",3.8,"g/dL",NA,NA,NA,NA,NA,NA,NA,"SERUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-10T09:53:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001351",NA,90,NA,NA,NA,"ALBGLOB","Albumin/Globulin","SERUM CHEMISTRY",NA,"1.2","RATIO",NA,NA,"1.2",1.2,"RATIO",NA,NA,NA,NA,NA,NA,NA,"SERUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-10T09:53:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001351",NA,91,NA,NA,NA,"ALP","Alkaline Phosphatase","SERUM CHEMISTRY",NA,"154","U/L",NA,NA,"154",154,"U/L",NA,NA,NA,NA,NA,NA,NA,"SERUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-10T09:53:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001351",NA,92,NA,NA,NA,"AST","Aspartate Aminotransferase","SERUM CHEMISTRY",NA,"88","U/L",NA,NA,"88",88,"U/L",NA,NA,NA,NA,NA,NA,NA,"SERUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-10T09:53:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001351",NA,93,NA,NA,NA,"BUN","Blood Urea Nitrogen","SERUM CHEMISTRY",NA,"13","mg/dL",NA,NA,"13",13,"mg/dL",NA,NA,NA,NA,NA,NA,NA,"SERUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-10T09:53:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001351",NA,94,NA,NA,NA,"CA","Calcium","SERUM CHEMISTRY",NA,"12.7","mg/dL",NA,NA,"12.7",12.7,"mg/dL",NA,NA,NA,NA,NA,NA,NA,"SERUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-10T09:53:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001351",NA,95,NA,NA,NA,"CL","Chloride","SERUM CHEMISTRY",NA,"102","mEq/L",NA,NA,"102",102,"mEq/L",NA,NA,NA,NA,NA,NA,NA,"SERUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-10T09:53:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001351",NA,96,NA,NA,NA,"CHOL","Cholesterol","SERUM CHEMISTRY",NA,"70","mg/dL",NA,NA,"70",70,"mg/dL",NA,NA,NA,NA,NA,NA,NA,"SERUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-10T09:53:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001351",NA,97,NA,NA,NA,"CREAT","Creatinine","SERUM CHEMISTRY",NA,"0.34","mg/dL",NA,NA,"0.34",0.34,"mg/dL",NA,NA,NA,NA,NA,NA,NA,"SERUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-10T09:53:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001351",NA,98,NA,NA,NA,"GLOBUL","Globulin","SERUM CHEMISTRY",NA,"3.2","g/dL",NA,NA,"3.2",3.2,"g/dL",NA,NA,NA,NA,NA,NA,NA,"SERUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-10T09:53:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001351",NA,99,NA,NA,NA,"GLUC","Glucose","SERUM CHEMISTRY",NA,"95","mg/dL",NA,NA,"95",95,"mg/dL",NA,NA,NA,NA,NA,NA,NA,"SERUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-10T09:53:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001351",NA,100,NA,NA,NA,"K","Potassium","SERUM CHEMISTRY",NA,"5.2","mEq/L",NA,NA,"5.2",5.2,"mEq/L",NA,NA,NA,NA,NA,NA,NA,"SERUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-10T09:53:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001351",NA,101,NA,NA,NA,"PHOS","Phosphate","SERUM CHEMISTRY",NA,"7.4","mg/dL",NA,NA,"7.4",7.4,"mg/dL",NA,NA,NA,NA,NA,NA,NA,"SERUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-10T09:53:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001351",NA,102,NA,NA,NA,"SODIUM","Sodium","SERUM CHEMISTRY",NA,"145","mEq/L",NA,NA,"145",145,"mEq/L",NA,NA,NA,NA,NA,NA,NA,"SERUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-10T09:53:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001351",NA,103,NA,NA,NA,"BILI","Bilirubin","SERUM CHEMISTRY",NA,"0.11","mg/dL",NA,NA,"0.11",0.11,"mg/dL",NA,NA,NA,NA,NA,NA,NA,"SERUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-10T09:53:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001351",NA,104,NA,NA,NA,"PROT","Protein","SERUM CHEMISTRY",NA,"7.0","g/dL",NA,NA,"7.0",7,"g/dL",NA,NA,NA,NA,NA,NA,NA,"SERUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-10T09:53:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001351",NA,105,NA,NA,NA,"TRIG","Triglycerides","SERUM CHEMISTRY",NA,"30","mg/dL",NA,NA,"30",30,"mg/dL",NA,NA,NA,NA,NA,NA,NA,"SERUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-10T09:53:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001351",NA,106,NA,NA,NA,"CLARITY","Clarity","URINALYSIS",NA,"CLEAR",NA,NA,NA,"CLEAR",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-10T07:34:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001351",NA,107,NA,NA,NA,"COLOR","Color","URINALYSIS",NA,"YELLOW",NA,NA,NA,"YELLOW",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-10T07:34:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001351",NA,108,NA,NA,NA,"BILI","Bilirubin","URINALYSIS",NA,"NEGATIVE",NA,NA,NA,"NEGATIVE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,"Atlas",NA,NA,NA,NA,NA,NA,NA,29,"2007-07-10T07:34:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001351",NA,109,NA,NA,NA,"GLUC","Glucose","URINALYSIS",NA,"NEGATIVE",NA,NA,NA,"NEGATIVE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,"Atlas, qualitative",NA,NA,NA,NA,NA,NA,NA,29,"2007-07-10T07:34:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001351",NA,110,NA,NA,NA,"OCCBLD","Occult Blood","URINALYSIS",NA,"NEGATIVE",NA,NA,NA,"NEGATIVE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-10T07:34:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001351",NA,111,NA,NA,NA,"KETONES","Ketones","URINALYSIS",NA,"TRACE",NA,NA,NA,"TRACE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-10T07:34:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001351",NA,112,NA,NA,NA,"PH","pH","URINALYSIS",NA,"6.5","pH",NA,NA,"6.5",6.5,"pH",NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-10T07:34:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001351",NA,113,NA,NA,NA,"SPGRAV","Specific Gravity","URINALYSIS",NA,"1.017",NA,NA,NA,"1.017",1.017,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-10T07:34:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001351",NA,114,NA,NA,NA,"UROBIL","Urobilinogen","URINALYSIS",NA,"0.2","mg/dL",NA,NA,"0.2",0.2,"mg/dL",NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-10T07:34:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001351",NA,115,NA,NA,NA,"VOLUME","Volume","URINALYSIS",NA,"15","mL",NA,NA,"15",15,"mL",NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-10T10:53:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001351",NA,116,NA,NA,NA,"ANISO","Anisocytes","HEMATOLOGY",NA,"-",NA,NA,NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-10T09:00:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001351",NA,117,NA,NA,NA,"RBCINCL","RBC Inclusions","HEMATOLOGY",NA,"-",NA,NA,NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-10T09:00:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001351",NA,118,NA,NA,NA,"PLATM","Platelet Morphology","HEMATOLOGY",NA,"-",NA,NA,NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-10T09:00:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001351",NA,119,NA,NA,NA,"POIKILO","Poikilocytes","HEMATOLOGY",NA,"3+",NA,NA,NA,"3+",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-10T09:00:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001351",NA,120,NA,NA,NA,"POLYCHR","Polychromasia","HEMATOLOGY",NA,"-",NA,NA,NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-10T09:00:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001351",NA,121,NA,NA,NA,"WBCMORPH","Leukocyte Cell Morphology","HEMATOLOGY",NA,"-",NA,NA,NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-10T09:00:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001351",NA,122,NA,NA,NA,"CYAMORPH","Amorphous Crystals","URINALYSIS",NA,"1+",NA,NA,NA,"1+",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-10T07:34:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001351",NA,123,NA,NA,NA,"BACT","Bacteria","URINALYSIS",NA,"2+",NA,NA,NA,"2+",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-10T07:34:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001351",NA,124,NA,NA,NA,"CYCACAR","Calcium Carbonate Crystals","URINALYSIS",NA,"-",NA,NA,NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-10T07:34:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001351",NA,125,NA,NA,NA,"CYCAOXA","Calcium Oxalate Crystals","URINALYSIS",NA,"-",NA,NA,NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-10T07:34:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001351",NA,126,NA,NA,NA,"EPIC","Epithelial Cells","URINALYSIS",NA,"-",NA,NA,NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-10T07:34:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001351",NA,127,NA,NA,NA,"CASTS","Casts","URINALYSIS",NA,"-",NA,NA,NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-10T07:34:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001351",NA,128,NA,NA,NA,"MISC","Miscellaneous Cell Types","URINALYSIS",NA,"-",NA,NA,NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-10T07:34:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001351",NA,129,NA,NA,NA,"CYTRPHOS","Triple Phosphate Crystals","URINALYSIS",NA,"-",NA,NA,NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-10T07:34:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001351",NA,130,NA,NA,NA,"SPERM","Spermatozoa","URINALYSIS",NA,"1+",NA,NA,NA,"1+",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-10T07:34:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001351",NA,131,NA,NA,NA,"WBC","Leukocytes","URINALYSIS",NA,"-",NA,NA,NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-10T07:34:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001351",NA,132,NA,NA,NA,"RBC","Erythrocytes","URINALYSIS",NA,"-",NA,NA,NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-10T07:34:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001351",NA,133,NA,NA,NA,"CRYOTHER","Other Crystals","URINALYSIS",NA,"-",NA,NA,NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-10T07:34:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001351",NA,134,NA,NA,NA,"PROT","Protein","URINALYSIS",NA,"63","mg/dL",NA,NA,"63",63,"mg/dL",NA,NA,NA,NA,NA,NA,NA,"URINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-09T16:53:00",NA,28,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001351",NA,135,NA,NA,NA,"BICARB","Bicarbonate","SERUM CHEMISTRY",NA,"21","mmol/L",NA,NA,"21",21,"mmol/L",NA,NA,NA,NA,NA,NA,NA,"SERUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-10T09:53:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001351",NA,137,NA,NA,NA,"RBCMORPH","Erythrocyte Cell Morphology","HEMATOLOGY",NA,"-",NA,NA,NA,"-",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-10T09:00:00",NA,29,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001351",NA,138,NA,NA,NA,"WBC","Leukocytes","HEMATOLOGY",NA,"10.29","10^9/L",NA,NA,"10.29",10.29,"10^9/L",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,"2007-07-24T08:35:00",NA,43,NA,NA,NA,NA,NA,NA
"GLP003","LB","107001351",NA,139,NA,NA,NA,"RBC","Erythrocytes","HEMATOLOGY",NA,"8.24","10^12/L",NA,NA,"8.24",8.24,"10^12/L",NA,NA,NA,NA,NA,NA,NA,"WHOLE BLOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,"2007-07-24T08:35:00",NA,43,NA,NA,NA,NA,NA,NA
