"STUDYID","DOMAIN","USUBJID","POOLID","EXSEQ","EXTRT","EXDOSE","EXDOSTXT","EXDOSU","EXDOSFRM","EXDOSFRQ","EXROUTE","EXLOT","EXLOC","EXMETHOD","EXTRTV","EXVAMT","EXVAMTU","EXADJ","EXSTDTC","EXENDTC","EXSTDY","EXENDY","EXDUR","EXTPT","EXTPTNUM","EXELTM","EXTPTREF","EXRFTDTC"
"PDS2014","EX","PDS2014-0004",NA,97,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-17T07:57:26",NA,7,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0004",NA,98,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-18T08:02:49",NA,8,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0004",NA,99,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-19T11:35:44",NA,9,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0004",NA,100,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-20T10:49:12",NA,10,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0004",NA,101,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-21T07:21:36",NA,11,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0004",NA,102,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-22T08:01:45",NA,12,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0004",NA,103,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-23T07:22:00",NA,13,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0004",NA,104,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-24T07:50:22",NA,14,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0004",NA,105,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-25T07:23:23",NA,15,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0004",NA,106,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-26T07:03:45",NA,16,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0004",NA,107,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-27T09:52:24",NA,17,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0004",NA,108,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-28T07:50:03",NA,18,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0004",NA,109,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-29T09:24:46",NA,19,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0004",NA,110,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-30T08:00:38",NA,20,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0004",NA,111,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-31T08:46:13",NA,21,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0004",NA,112,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-01T06:37:37",NA,22,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0004",NA,113,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-02T08:11:37",NA,23,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0004",NA,114,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-03T08:30:44",NA,24,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0004",NA,115,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-04T08:21:25",NA,25,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0004",NA,116,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-05T08:12:59",NA,26,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0004",NA,117,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-06T08:49:15",NA,27,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0004",NA,118,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-07T07:14:00",NA,28,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0004",NA,119,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-08T07:09:13",NA,29,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0004",NA,120,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-09T07:44:38",NA,30,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0005",NA,121,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-11T09:29:02",NA,1,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0005",NA,122,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-12T10:28:02",NA,2,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0005",NA,123,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-13T11:02:05",NA,3,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0005",NA,124,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-14T09:46:44",NA,4,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0005",NA,125,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-15T08:30:46",NA,5,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0005",NA,126,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-16T08:52:33",NA,6,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0005",NA,127,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-17T07:57:05",NA,7,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0005",NA,128,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-18T08:03:54",NA,8,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0005",NA,129,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-19T11:35:01",NA,9,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0005",NA,130,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-20T10:49:55",NA,10,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0005",NA,131,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-21T07:22:47",NA,11,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0005",NA,132,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-22T08:02:46",NA,12,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0005",NA,133,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-23T07:21:17",NA,13,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0005",NA,134,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-24T07:51:10",NA,14,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0005",NA,135,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-25T07:26:06",NA,15,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0005",NA,136,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-26T07:06:02",NA,16,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0005",NA,137,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-27T09:51:57",NA,17,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0005",NA,138,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-28T07:49:22",NA,18,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0005",NA,139,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-29T09:23:35",NA,19,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0005",NA,140,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-30T08:01:32",NA,20,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0005",NA,141,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-31T08:45:42",NA,21,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0005",NA,142,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-01T06:36:46",NA,22,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0005",NA,143,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-02T08:10:56",NA,23,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0005",NA,144,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-03T08:30:29",NA,24,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0005",NA,145,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-04T08:21:56",NA,25,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0005",NA,146,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-05T08:12:34",NA,26,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0005",NA,147,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-06T08:48:34",NA,27,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0005",NA,148,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-07T07:13:39",NA,28,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0005",NA,149,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-08T07:11:57",NA,29,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0005",NA,150,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-09T07:45:49",NA,30,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0006",NA,151,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-11T09:33:03",NA,1,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0006",NA,152,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-12T10:32:43",NA,2,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0006",NA,153,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-13T11:04:42",NA,3,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0006",NA,154,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-14T09:47:56",NA,4,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0006",NA,155,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-15T08:32:29",NA,5,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0006",NA,156,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-16T08:53:25",NA,6,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0006",NA,157,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-17T08:00:30",NA,7,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0006",NA,158,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-18T08:05:56",NA,8,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0006",NA,159,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-19T11:36:56",NA,9,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0006",NA,160,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-20T10:56:48",NA,10,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0006",NA,161,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-21T07:24:40",NA,11,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0006",NA,162,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-22T08:06:11",NA,12,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0006",NA,163,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-23T07:25:59",NA,13,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0006",NA,164,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-24T07:55:53",NA,14,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0006",NA,165,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-25T07:29:15",NA,15,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0006",NA,166,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-26T07:09:07",NA,16,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0006",NA,167,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-27T09:54:56",NA,17,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0006",NA,168,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-28T07:53:27",NA,18,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0006",NA,169,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-29T09:29:14",NA,19,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0006",NA,170,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-30T08:04:31",NA,20,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0006",NA,171,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-31T08:47:32",NA,21,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0006",NA,172,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-01T06:39:23",NA,22,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0006",NA,173,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-02T08:14:26",NA,23,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0006",NA,174,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-03T08:32:56",NA,24,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0006",NA,175,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-04T08:23:32",NA,25,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0006",NA,176,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-05T08:14:58",NA,26,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0006",NA,177,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-06T08:51:17",NA,27,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0006",NA,178,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-07T07:23:22",NA,28,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0006",NA,179,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-08T07:13:53",NA,29,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0006",NA,180,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2011-01-09T10:53:12",NA,30,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0007",NA,181,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-11T09:32:35",NA,1,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0007",NA,182,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-12T10:31:38",NA,2,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0007",NA,183,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-13T11:05:49",NA,3,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0007",NA,184,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-14T09:49:13",NA,4,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0007",NA,185,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-15T08:33:27",NA,5,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0007",NA,186,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-16T08:55:04",NA,6,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0007",NA,187,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-17T07:59:41",NA,7,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0007",NA,188,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-18T08:06:28",NA,8,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0007",NA,189,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-19T11:37:16",NA,9,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0007",NA,190,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-20T10:55:46",NA,10,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0007",NA,191,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-21T07:26:09",NA,11,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0007",NA,192,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-22T08:04:45",NA,12,NA,NA,NA,NA,NA,NA,NA
"PDS2014","EX","PDS2014-0007",NA,193,"PDS-FAKEDRUG-111",0,NA,"mg/kg","SUSPENSION","QD","ORAL GAVAGE","ABCD1234",NA,NA,"methocell",NA,NA,NA,"2010-12-23T07:24:24",NA,13,NA,NA,NA,NA,NA,NA,NA
