"STUDYID","DOMAIN","USUBJID","POOLID","CLSEQ","CLGRPID","CLREFID","CLSPID","CLTESTCD","CLTEST","CLCAT","CLSCAT","CLBODSYS","CLORRES","CLSTRESC","CLRESCAT","CLSTAT","CLREASND","CLLOC","CLEVAL","CLSEV","CLEXCLFL","CLREASEX","VISITDY","CLDTC","CLDY","CLTPT","CLTPTNUM","CLELTM","CLTPTREF","CLRFTDTC"
"PDS2014","CL","PDS2014-0002",NA,101,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,2,"2010-12-12T10:37:40",2,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0002",NA,102,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,5,"2010-12-15T08:37:15",5,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0002",NA,103,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,8,"2010-12-18T07:59:19",8,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0002",NA,104,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,8,"2010-12-18T07:59:18",8,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0002",NA,105,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,25,"2011-01-04T08:22:27",25,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0002",NA,106,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,14,"2010-12-24T07:59:18",14,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0002",NA,107,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,15,"2010-12-25T08:24:08",15,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0002",NA,108,NA,NA,NA,"CS","Clinical Sign","OPHTHALMOLOGY",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,28,"2011-01-07T10:43:33",28,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0002",NA,109,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,8,"2010-12-18T07:59:38",8,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0002",NA,110,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,26,"2011-01-05T10:05:01",26,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0002",NA,111,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,22,"2011-01-01T06:32:11",22,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0002",NA,112,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,18,"2010-12-28T07:57:27",18,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0002",NA,113,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,28,"2011-01-07T07:27:06",28,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0002",NA,114,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,1,"2010-12-11T13:13:25",1,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0002",NA,115,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,8,"2010-12-18T09:53:45",8,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0002",NA,116,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,16,"2010-12-26T07:04:40",16,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0002",NA,117,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,26,"2011-01-05T08:08:11",26,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0002",NA,118,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,15,"2010-12-25T07:25:45",15,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0002",NA,119,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,30,"2011-01-09T07:41:50",30,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0002",NA,120,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,1,"2010-12-11T09:30:31",1,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0002",NA,121,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,8,"2010-12-18T15:08:57",8,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0002",NA,122,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,1,"2010-12-11T13:09:50",1,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0002",NA,123,NA,NA,NA,"CS","Clinical Sign","OPHTHALMOLOGY",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,-1,"2010-12-10T10:45:00",-1,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0002",NA,124,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,25,"2011-01-04T08:10:54",25,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0002",NA,125,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,4,"2010-12-14T09:56:20",4,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0002",NA,126,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,1,"2010-12-11T11:18:24",1,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0002",NA,127,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,15,"2010-12-25T09:02:25",15,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0002",NA,128,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,22,"2011-01-01T06:40:16",22,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0002",NA,129,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,1,"2010-12-11T10:14:27",1,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0002",NA,130,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,22,"2011-01-01T07:25:58",22,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0002",NA,131,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,15,"2010-12-25T10:38:59",15,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0002",NA,132,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,22,"2011-01-01T11:37:26",22,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0002",NA,133,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,27,"2011-01-06T08:56:42",27,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0002",NA,134,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,17,"2010-12-27T09:59:01",17,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0003",NA,135,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,15,"2010-12-25T12:59:20",15,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0003",NA,136,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,9,"2010-12-19T08:07:39",9,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0003",NA,137,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,23,"2011-01-02T06:29:04",23,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0003",NA,138,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,22,"2011-01-01T07:56:48",22,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0003",NA,139,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,22,"2011-01-01T06:36:13",22,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0003",NA,140,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,3,"2010-12-13T11:14:24",3,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0003",NA,141,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,22,"2011-01-01T07:25:58",22,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0003",NA,142,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,29,"2011-01-08T07:20:13",29,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0003",NA,143,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,8,"2010-12-18T09:05:50",8,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0003",NA,144,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,8,"2010-12-18T11:44:47",8,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0003",NA,145,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,10,"2010-12-20T11:00:10",10,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0003",NA,146,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,15,"2010-12-25T11:16:05",15,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0003",NA,147,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,1,"2010-12-11T13:09:50",1,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0003",NA,148,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,25,"2011-01-04T09:53:12",25,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0003",NA,149,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,8,"2010-12-18T07:52:06",8,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0003",NA,150,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,25,"2011-01-04T08:38:48",25,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0003",NA,151,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,25,"2011-01-04T08:10:54",25,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0003",NA,152,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,24,"2011-01-03T08:36:36",24,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0003",NA,153,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,13,"2010-12-23T07:29:02",13,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0003",NA,154,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,16,"2010-12-26T06:59:23",16,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0003",NA,155,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,7,"2010-12-17T08:06:21",7,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0003",NA,156,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,25,"2011-01-04T15:26:10",25,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0003",NA,157,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,2,"2010-12-12T09:12:57",2,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0003",NA,158,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,6,"2010-12-16T08:57:44",6,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0003",NA,159,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,26,"2011-01-05T10:05:01",26,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0003",NA,160,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,1,"2010-12-11T15:11:14",1,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0003",NA,161,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,21,"2010-12-31T08:53:05",21,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0003",NA,162,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,9,"2010-12-19T11:43:59",9,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0003",NA,163,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,20,"2010-12-30T08:08:39",20,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0003",NA,164,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,22,"2011-01-01T11:37:26",22,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0003",NA,165,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,11,"2010-12-21T07:29:59",11,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0003",NA,166,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,22,"2011-01-01T06:32:11",22,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0003",NA,167,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,23,"2011-01-02T08:17:56",23,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0003",NA,168,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,15,"2010-12-25T08:24:08",15,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0003",NA,169,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,1,"2010-12-11T09:17:21",1,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0003",NA,170,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,15,"2010-12-25T10:38:59",15,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0003",NA,171,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,25,"2011-01-04T11:33:45",25,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0003",NA,172,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,19,"2010-12-29T09:34:46",19,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0003",NA,173,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,1,"2010-12-11T13:13:25",1,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0003",NA,174,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,8,"2010-12-18T08:14:27",8,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0003",NA,175,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,12,"2010-12-22T08:09:19",12,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0003",NA,176,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,8,"2010-12-18T15:08:57",8,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0003",NA,177,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,25,"2011-01-04T08:29:35",25,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0003",NA,178,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,2,"2010-12-12T10:37:40",2,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0003",NA,179,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,5,"2010-12-15T08:37:15",5,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0003",NA,180,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,25,"2011-01-04T08:22:57",25,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0003",NA,181,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,14,"2010-12-24T07:59:18",14,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0003",NA,182,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,8,"2010-12-18T08:03:30",8,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0003",NA,183,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,28,"2011-01-07T07:27:06",28,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0003",NA,184,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,18,"2010-12-28T07:57:27",18,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0003",NA,185,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,15,"2010-12-25T07:18:27",15,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0003",NA,186,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,26,"2011-01-05T08:08:11",26,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0003",NA,187,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,15,"2010-12-25T09:02:25",15,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0003",NA,188,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,1,"2010-12-11T11:18:24",1,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0003",NA,189,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,15,"2010-12-25T07:26:43",15,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0003",NA,190,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,1,"2010-12-11T09:30:12",1,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0003",NA,191,NA,NA,NA,"CS","Clinical Sign","OPHTHALMOLOGY",NA,NA,"Corneal opacification","Corneal opacification",NA,NA,NA,"Location: bilateral, Locus: band-shaped",NA,NA,NA,NA,28,"2011-01-07T10:39:24",28,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0003",NA,192,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,16,"2010-12-26T07:05:37",16,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0003",NA,193,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,30,"2011-01-09T07:43:29",30,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0003",NA,194,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,4,"2010-12-14T09:56:20",4,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0003",NA,195,NA,NA,NA,"CS","Clinical Sign","OPHTHALMOLOGY",NA,NA,"Corneal opacification","Corneal opacification",NA,NA,NA,"Location: bilateral, Locus: band-shaped",NA,NA,NA,NA,-1,"2010-12-10T10:41:57",-1,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0003",NA,196,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,8,"2010-12-18T09:53:45",8,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0003",NA,197,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,22,"2011-01-01T08:25:39",22,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0003",NA,198,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,17,"2010-12-27T09:59:01",17,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0003",NA,199,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,22,"2011-01-01T10:04:22",22,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0003",NA,200,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,1,"2010-12-11T10:14:27",1,NA,NA,NA,NA,NA
"PDS2014","CL","PDS2014-0003",NA,201,NA,NA,NA,"CS","Clinical Sign","CLINICAL SIGNS",NA,NA,"No abnormalities","No abnormalities",NA,NA,NA,NA,NA,NA,NA,NA,27,"2011-01-06T08:56:42",27,NA,NA,NA,NA,NA
