STUDYID, DOMAIN, USUBJID, POOLID, PCSEQ, PCGRPID, PCREFID, PCSPID, PCTESTCD, PCTEST, PCCAT, PCSCAT, PCORRES, PCORRESU, PCSTRESC, PCSTRESN, PCSTRESU, PCSTAT, PCREASND, PCNAM, PCSPEC, PCSPCCND, PCMETHOD, PCBLFL, PCFAST, PCDRVFL, PCLLOQ, PCEXCLFL, PCREASEX, VISITDY, PCDTC, PCENDTC, PCDY, PCENDY, PCTPT, PCTPTNUM, PCELTM, PCTPTREF, PCRFTDTC, PCEVLINT
STUDY123,PC,STUDY123-2503,,371,ARTICLE123-DAY85-STUDY123-2503,,,ARCLE123,ARTICLE123,ANALYTE,,3.01,ug/mL,3.01,3.01,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 1H,850001,PT1H,,,
STUDY123,PC,STUDY123-2503,,372,ARTICLE123-DAY85-STUDY123-2503,,,ARCLE123,ARTICLE123,ANALYTE,,3.44,ug/mL,3.44,3.44,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 2H,850002,PT2H,,,
STUDY123,PC,STUDY123-2503,,373,ARTICLE123-DAY85-STUDY123-2503,,,ARCLE123,ARTICLE123,ANALYTE,,3.18,ug/mL,3.18,3.18,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 4H,850004,PT4H,,,
STUDY123,PC,STUDY123-2503,,374,ARTICLE123-DAY85-STUDY123-2503,,,ARCLE123,ARTICLE123,ANALYTE,,2.45,ug/mL,2.45,2.45,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 8H,850008,PT8H,,,
STUDY123,PC,STUDY123-2503,,375,ARTICLE123-DAY85-STUDY123-2503,,,ARCLE123,ARTICLE123,ANALYTE,,2.03,ug/mL,2.03,2.03,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,86,,DAY 85 24H,850024,PT24H,,,
STUDY123,PC,STUDY123-2504,,376,ARTICLE123-DAY85-STUDY123-2504,,,ARCLE123,ARTICLE123,ANALYTE,,2.97,ug/mL,2.97,2.97,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 1H,850001,PT1H,,,
STUDY123,PC,STUDY123-2504,,377,ARTICLE123-DAY85-STUDY123-2504,,,ARCLE123,ARTICLE123,ANALYTE,,3.45,ug/mL,3.45,3.45,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 2H,850002,PT2H,,,
STUDY123,PC,STUDY123-2504,,378,ARTICLE123-DAY85-STUDY123-2504,,,ARCLE123,ARTICLE123,ANALYTE,,2.94,ug/mL,2.94,2.94,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 4H,850004,PT4H,,,
STUDY123,PC,STUDY123-2504,,379,ARTICLE123-DAY85-STUDY123-2504,,,ARCLE123,ARTICLE123,ANALYTE,,2.25,ug/mL,2.25,2.25,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 8H,850008,PT8H,,,
STUDY123,PC,STUDY123-2504,,380,ARTICLE123-DAY85-STUDY123-2504,,,ARCLE123,ARTICLE123,ANALYTE,,1.81,ug/mL,1.81,1.81,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,86,,DAY 85 24H,850024,PT24H,,,
STUDY123,PC,STUDY123-3001,,381,ARTICLE123-DAY85-STUDY123-3001,,,ARCLE123,ARTICLE123,ANALYTE,,6.43,ug/mL,6.43,6.43,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 1H,850001,PT1H,,,
STUDY123,PC,STUDY123-3001,,382,ARTICLE123-DAY85-STUDY123-3001,,,ARCLE123,ARTICLE123,ANALYTE,,5.50,ug/mL,5.50,5.50,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 2H,850002,PT2H,,,
STUDY123,PC,STUDY123-3001,,383,ARTICLE123-DAY85-STUDY123-3001,,,ARCLE123,ARTICLE123,ANALYTE,,7.40,ug/mL,7.40,7.40,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 4H,850004,PT4H,,,
STUDY123,PC,STUDY123-3001,,384,ARTICLE123-DAY85-STUDY123-3001,,,ARCLE123,ARTICLE123,ANALYTE,,4.06,ug/mL,4.06,4.06,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 8H,850008,PT8H,,,
STUDY123,PC,STUDY123-3001,,385,ARTICLE123-DAY85-STUDY123-3001,,,ARCLE123,ARTICLE123,ANALYTE,,7.35,ug/mL,7.35,7.35,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,86,,DAY 85 24H,850024,PT24H,,,
STUDY123,PC,STUDY123-3002,,386,ARTICLE123-DAY85-STUDY123-3002,,,ARCLE123,ARTICLE123,ANALYTE,,4.77,ug/mL,4.77,4.77,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 1H,850001,PT1H,,,
STUDY123,PC,STUDY123-3002,,387,ARTICLE123-DAY85-STUDY123-3002,,,ARCLE123,ARTICLE123,ANALYTE,,7.33,ug/mL,7.33,7.33,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 2H,850002,PT2H,,,
STUDY123,PC,STUDY123-3002,,388,ARTICLE123-DAY85-STUDY123-3002,,,ARCLE123,ARTICLE123,ANALYTE,,5.38,ug/mL,5.38,5.38,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 4H,850004,PT4H,,,
STUDY123,PC,STUDY123-3002,,389,ARTICLE123-DAY85-STUDY123-3002,,,ARCLE123,ARTICLE123,ANALYTE,,3.34,ug/mL,3.34,3.34,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 8H,850008,PT8H,,,
STUDY123,PC,STUDY123-3002,,390,ARTICLE123-DAY85-STUDY123-3002,,,ARCLE123,ARTICLE123,ANALYTE,,2.37,ug/mL,2.37,2.37,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,86,,DAY 85 24H,850024,PT24H,,,
STUDY123,PC,STUDY123-3003,,391,ARTICLE123-DAY85-STUDY123-3003,,,ARCLE123,ARTICLE123,ANALYTE,,3.61,ug/mL,3.61,3.61,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 1H,850001,PT1H,,,
STUDY123,PC,STUDY123-3003,,392,ARTICLE123-DAY85-STUDY123-3003,,,ARCLE123,ARTICLE123,ANALYTE,,4.60,ug/mL,4.60,4.60,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 2H,850002,PT2H,,,
STUDY123,PC,STUDY123-3003,,393,ARTICLE123-DAY85-STUDY123-3003,,,ARCLE123,ARTICLE123,ANALYTE,,4.26,ug/mL,4.26,4.26,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 4H,850004,PT4H,,,
STUDY123,PC,STUDY123-3003,,394,ARTICLE123-DAY85-STUDY123-3003,,,ARCLE123,ARTICLE123,ANALYTE,,5.84,ug/mL,5.84,5.84,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 8H,850008,PT8H,,,
STUDY123,PC,STUDY123-3003,,395,ARTICLE123-DAY85-STUDY123-3003,,,ARCLE123,ARTICLE123,ANALYTE,,2.43,ug/mL,2.43,2.43,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,86,,DAY 85 24H,850024,PT24H,,,
STUDY123,PC,STUDY123-3004,,396,ARTICLE123-DAY85-STUDY123-3004,,,ARCLE123,ARTICLE123,ANALYTE,,6.38,ug/mL,6.38,6.38,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 1H,850001,PT1H,,,
STUDY123,PC,STUDY123-3004,,397,ARTICLE123-DAY85-STUDY123-3004,,,ARCLE123,ARTICLE123,ANALYTE,,7.65,ug/mL,7.65,7.65,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 2H,850002,PT2H,,,
STUDY123,PC,STUDY123-3004,,398,ARTICLE123-DAY85-STUDY123-3004,,,ARCLE123,ARTICLE123,ANALYTE,,7.42,ug/mL,7.42,7.42,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 4H,850004,PT4H,,,
STUDY123,PC,STUDY123-3004,,399,ARTICLE123-DAY85-STUDY123-3004,,,ARCLE123,ARTICLE123,ANALYTE,,7.08,ug/mL,7.08,7.08,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 8H,850008,PT8H,,,
STUDY123,PC,STUDY123-3004,,400,ARTICLE123-DAY85-STUDY123-3004,,,ARCLE123,ARTICLE123,ANALYTE,,4.71,ug/mL,4.71,4.71,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,86,,DAY 85 24H,850024,PT24H,,,
STUDY123,PC,STUDY123-3005,,401,ARTICLE123-DAY85-STUDY123-3005,,,ARCLE123,ARTICLE123,ANALYTE,,6.13,ug/mL,6.13,6.13,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 1H,850001,PT1H,,,
STUDY123,PC,STUDY123-3005,,402,ARTICLE123-DAY85-STUDY123-3005,,,ARCLE123,ARTICLE123,ANALYTE,,8.24,ug/mL,8.24,8.24,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 2H,850002,PT2H,,,
STUDY123,PC,STUDY123-3005,,403,ARTICLE123-DAY85-STUDY123-3005,,,ARCLE123,ARTICLE123,ANALYTE,,8.11,ug/mL,8.11,8.11,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 4H,850004,PT4H,,,
STUDY123,PC,STUDY123-3005,,404,ARTICLE123-DAY85-STUDY123-3005,,,ARCLE123,ARTICLE123,ANALYTE,,5.98,ug/mL,5.98,5.98,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 8H,850008,PT8H,,,
STUDY123,PC,STUDY123-3005,,405,ARTICLE123-DAY85-STUDY123-3005,,,ARCLE123,ARTICLE123,ANALYTE,,5.67,ug/mL,5.67,5.67,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,86,,DAY 85 24H,850024,PT24H,,,
STUDY123,PC,STUDY123-3006,,406,ARTICLE123-DAY85-STUDY123-3006,,,ARCLE123,ARTICLE123,ANALYTE,,7.69,ug/mL,7.69,7.69,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 1H,850001,PT1H,,,
STUDY123,PC,STUDY123-3006,,407,ARTICLE123-DAY85-STUDY123-3006,,,ARCLE123,ARTICLE123,ANALYTE,,9.02,ug/mL,9.02,9.02,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 2H,850002,PT2H,,,
STUDY123,PC,STUDY123-3006,,408,ARTICLE123-DAY85-STUDY123-3006,,,ARCLE123,ARTICLE123,ANALYTE,,7.71,ug/mL,7.71,7.71,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 4H,850004,PT4H,,,
STUDY123,PC,STUDY123-3006,,409,ARTICLE123-DAY85-STUDY123-3006,,,ARCLE123,ARTICLE123,ANALYTE,,5.95,ug/mL,5.95,5.95,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 8H,850008,PT8H,,,
STUDY123,PC,STUDY123-3006,,410,ARTICLE123-DAY85-STUDY123-3006,,,ARCLE123,ARTICLE123,ANALYTE,,6.70,ug/mL,6.70,6.70,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,86,,DAY 85 24H,850024,PT24H,,,
STUDY123,PC,STUDY123-3501,,411,ARTICLE123-DAY85-STUDY123-3501,,,ARCLE123,ARTICLE123,ANALYTE,,9.54,ug/mL,9.54,9.54,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 1H,850001,PT1H,,,
STUDY123,PC,STUDY123-3501,,412,ARTICLE123-DAY85-STUDY123-3501,,,ARCLE123,ARTICLE123,ANALYTE,,11.5,ug/mL,11.5,11.5,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 2H,850002,PT2H,,,
STUDY123,PC,STUDY123-3501,,413,ARTICLE123-DAY85-STUDY123-3501,,,ARCLE123,ARTICLE123,ANALYTE,,11.7,ug/mL,11.7,11.7,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 4H,850004,PT4H,,,
STUDY123,PC,STUDY123-3501,,414,ARTICLE123-DAY85-STUDY123-3501,,,ARCLE123,ARTICLE123,ANALYTE,,10.8,ug/mL,10.8,10.8,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 8H,850008,PT8H,,,
STUDY123,PC,STUDY123-3501,,415,ARTICLE123-DAY85-STUDY123-3501,,,ARCLE123,ARTICLE123,ANALYTE,,8.03,ug/mL,8.03,8.03,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,86,,DAY 85 24H,850024,PT24H,,,
STUDY123,PC,STUDY123-3502,,416,ARTICLE123-DAY85-STUDY123-3502,,,ARCLE123,ARTICLE123,ANALYTE,,10.0,ug/mL,10.0,10.0,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 1H,850001,PT1H,,,
STUDY123,PC,STUDY123-3502,,417,ARTICLE123-DAY85-STUDY123-3502,,,ARCLE123,ARTICLE123,ANALYTE,,12.8,ug/mL,12.8,12.8,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 2H,850002,PT2H,,,
STUDY123,PC,STUDY123-3502,,418,ARTICLE123-DAY85-STUDY123-3502,,,ARCLE123,ARTICLE123,ANALYTE,,12.1,ug/mL,12.1,12.1,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 4H,850004,PT4H,,,
STUDY123,PC,STUDY123-3502,,419,ARTICLE123-DAY85-STUDY123-3502,,,ARCLE123,ARTICLE123,ANALYTE,,9.58,ug/mL,9.58,9.58,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 8H,850008,PT8H,,,
STUDY123,PC,STUDY123-3502,,420,ARTICLE123-DAY85-STUDY123-3502,,,ARCLE123,ARTICLE123,ANALYTE,,9.83,ug/mL,9.83,9.83,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,86,,DAY 85 24H,850024,PT24H,,,
STUDY123,PC,STUDY123-3503,,421,ARTICLE123-DAY85-STUDY123-3503,,,ARCLE123,ARTICLE123,ANALYTE,,3.65,ug/mL,3.65,3.65,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 1H,850001,PT1H,,,
STUDY123,PC,STUDY123-3503,,422,ARTICLE123-DAY85-STUDY123-3503,,,ARCLE123,ARTICLE123,ANALYTE,,4.84,ug/mL,4.84,4.84,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 2H,850002,PT2H,,,
STUDY123,PC,STUDY123-3503,,423,ARTICLE123-DAY85-STUDY123-3503,,,ARCLE123,ARTICLE123,ANALYTE,,4.24,ug/mL,4.24,4.24,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 4H,850004,PT4H,,,
STUDY123,PC,STUDY123-3503,,424,ARTICLE123-DAY85-STUDY123-3503,,,ARCLE123,ARTICLE123,ANALYTE,,3.16,ug/mL,3.16,3.16,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 8H,850008,PT8H,,,
STUDY123,PC,STUDY123-3503,,425,ARTICLE123-DAY85-STUDY123-3503,,,ARCLE123,ARTICLE123,ANALYTE,,1.91,ug/mL,1.91,1.91,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,86,,DAY 85 24H,850024,PT24H,,,
STUDY123,PC,STUDY123-3504,,426,ARTICLE123-DAY85-STUDY123-3504,,,ARCLE123,ARTICLE123,ANALYTE,,5.96,ug/mL,5.96,5.96,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 1H,850001,PT1H,,,
STUDY123,PC,STUDY123-3504,,427,ARTICLE123-DAY85-STUDY123-3504,,,ARCLE123,ARTICLE123,ANALYTE,,5.84,ug/mL,5.84,5.84,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 2H,850002,PT2H,,,
STUDY123,PC,STUDY123-3504,,428,ARTICLE123-DAY85-STUDY123-3504,,,ARCLE123,ARTICLE123,ANALYTE,,5.77,ug/mL,5.77,5.77,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 4H,850004,PT4H,,,
STUDY123,PC,STUDY123-3504,,429,ARTICLE123-DAY85-STUDY123-3504,,,ARCLE123,ARTICLE123,ANALYTE,,5.41,ug/mL,5.41,5.41,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 8H,850008,PT8H,,,
STUDY123,PC,STUDY123-3504,,430,ARTICLE123-DAY85-STUDY123-3504,,,ARCLE123,ARTICLE123,ANALYTE,,4.68,ug/mL,4.68,4.68,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,86,,DAY 85 24H,850024,PT24H,,,
STUDY123,PC,STUDY123-3505,,431,ARTICLE123-DAY85-STUDY123-3505,,,ARCLE123,ARTICLE123,ANALYTE,,8.35,ug/mL,8.35,8.35,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 1H,850001,PT1H,,,
STUDY123,PC,STUDY123-3505,,432,ARTICLE123-DAY85-STUDY123-3505,,,ARCLE123,ARTICLE123,ANALYTE,,7.71,ug/mL,7.71,7.71,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 2H,850002,PT2H,,,
STUDY123,PC,STUDY123-3505,,433,ARTICLE123-DAY85-STUDY123-3505,,,ARCLE123,ARTICLE123,ANALYTE,,7.23,ug/mL,7.23,7.23,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 4H,850004,PT4H,,,
STUDY123,PC,STUDY123-3505,,434,ARTICLE123-DAY85-STUDY123-3505,,,ARCLE123,ARTICLE123,ANALYTE,,6.68,ug/mL,6.68,6.68,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 8H,850008,PT8H,,,
STUDY123,PC,STUDY123-3505,,435,ARTICLE123-DAY85-STUDY123-3505,,,ARCLE123,ARTICLE123,ANALYTE,,5.60,ug/mL,5.60,5.60,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,86,,DAY 85 24H,850024,PT24H,,,
STUDY123,PC,STUDY123-3506,,436,ARTICLE123-DAY85-STUDY123-3506,,,ARCLE123,ARTICLE123,ANALYTE,,3.54,ug/mL,3.54,3.54,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 1H,850001,PT1H,,,
STUDY123,PC,STUDY123-3506,,437,ARTICLE123-DAY85-STUDY123-3506,,,ARCLE123,ARTICLE123,ANALYTE,,3.72,ug/mL,3.72,3.72,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 2H,850002,PT2H,,,
STUDY123,PC,STUDY123-3506,,438,ARTICLE123-DAY85-STUDY123-3506,,,ARCLE123,ARTICLE123,ANALYTE,,3.62,ug/mL,3.62,3.62,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 4H,850004,PT4H,,,
STUDY123,PC,STUDY123-3506,,439,ARTICLE123-DAY85-STUDY123-3506,,,ARCLE123,ARTICLE123,ANALYTE,,4.74,ug/mL,4.74,4.74,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 8H,850008,PT8H,,,
STUDY123,PC,STUDY123-3506,,440,ARTICLE123-DAY85-STUDY123-3506,,,ARCLE123,ARTICLE123,ANALYTE,,5.72,ug/mL,5.72,5.72,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,86,,DAY 85 24H,850024,PT24H,,,
STUDY123,PC,STUDY123-4001,,441,ARTICLE123-DAY85-STUDY123-4001,,,ARCLE123,ARTICLE123,ANALYTE,,19.1,ug/mL,19.1,19.1,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 1H,850001,PT1H,,,
STUDY123,PC,STUDY123-4001,,442,ARTICLE123-DAY85-STUDY123-4001,,,ARCLE123,ARTICLE123,ANALYTE,,21.6,ug/mL,21.6,21.6,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 2H,850002,PT2H,,,
STUDY123,PC,STUDY123-4001,,443,ARTICLE123-DAY85-STUDY123-4001,,,ARCLE123,ARTICLE123,ANALYTE,,19.9,ug/mL,19.9,19.9,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 4H,850004,PT4H,,,
STUDY123,PC,STUDY123-4001,,444,ARTICLE123-DAY85-STUDY123-4001,,,ARCLE123,ARTICLE123,ANALYTE,,18.7,ug/mL,18.7,18.7,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 8H,850008,PT8H,,,
STUDY123,PC,STUDY123-4001,,445,ARTICLE123-DAY85-STUDY123-4001,,,ARCLE123,ARTICLE123,ANALYTE,,17.0,ug/mL,17.0,17.0,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,86,,DAY 85 24H,850024,PT24H,,,
STUDY123,PC,STUDY123-4002,,446,ARTICLE123-DAY85-STUDY123-4002,,,ARCLE123,ARTICLE123,ANALYTE,,17.3,ug/mL,17.3,17.3,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 1H,850001,PT1H,,,
STUDY123,PC,STUDY123-4002,,447,ARTICLE123-DAY85-STUDY123-4002,,,ARCLE123,ARTICLE123,ANALYTE,,21.4,ug/mL,21.4,21.4,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 2H,850002,PT2H,,,
STUDY123,PC,STUDY123-4002,,448,ARTICLE123-DAY85-STUDY123-4002,,,ARCLE123,ARTICLE123,ANALYTE,,30.0,ug/mL,30.0,30.0,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 4H,850004,PT4H,,,
STUDY123,PC,STUDY123-4002,,449,ARTICLE123-DAY85-STUDY123-4002,,,ARCLE123,ARTICLE123,ANALYTE,,27.2,ug/mL,27.2,27.2,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 8H,850008,PT8H,,,
STUDY123,PC,STUDY123-4002,,450,ARTICLE123-DAY85-STUDY123-4002,,,ARCLE123,ARTICLE123,ANALYTE,,19.8,ug/mL,19.8,19.8,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,86,,DAY 85 24H,850024,PT24H,,,
STUDY123,PC,STUDY123-4004,,451,ARTICLE123-DAY85-STUDY123-4004,,,ARCLE123,ARTICLE123,ANALYTE,,11.6,ug/mL,11.6,11.6,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 1H,850001,PT1H,,,
STUDY123,PC,STUDY123-4004,,452,ARTICLE123-DAY85-STUDY123-4004,,,ARCLE123,ARTICLE123,ANALYTE,,12.5,ug/mL,12.5,12.5,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 2H,850002,PT2H,,,
STUDY123,PC,STUDY123-4004,,453,ARTICLE123-DAY85-STUDY123-4004,,,ARCLE123,ARTICLE123,ANALYTE,,12.0,ug/mL,12.0,12.0,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 4H,850004,PT4H,,,
STUDY123,PC,STUDY123-4004,,454,ARTICLE123-DAY85-STUDY123-4004,,,ARCLE123,ARTICLE123,ANALYTE,,10.4,ug/mL,10.4,10.4,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 8H,850008,PT8H,,,
STUDY123,PC,STUDY123-4004,,455,ARTICLE123-DAY85-STUDY123-4004,,,ARCLE123,ARTICLE123,ANALYTE,,7.94,ug/mL,7.94,7.94,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,86,,DAY 85 24H,850024,PT24H,,,
STUDY123,PC,STUDY123-4005,,456,ARTICLE123-DAY85-STUDY123-4005,,,ARCLE123,ARTICLE123,ANALYTE,,13.7,ug/mL,13.7,13.7,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 1H,850001,PT1H,,,
STUDY123,PC,STUDY123-4005,,457,ARTICLE123-DAY85-STUDY123-4005,,,ARCLE123,ARTICLE123,ANALYTE,,15.8,ug/mL,15.8,15.8,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 2H,850002,PT2H,,,
STUDY123,PC,STUDY123-4005,,458,ARTICLE123-DAY85-STUDY123-4005,,,ARCLE123,ARTICLE123,ANALYTE,,17.8,ug/mL,17.8,17.8,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 4H,850004,PT4H,,,
STUDY123,PC,STUDY123-4005,,459,ARTICLE123-DAY85-STUDY123-4005,,,ARCLE123,ARTICLE123,ANALYTE,,15.2,ug/mL,15.2,15.2,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 8H,850008,PT8H,,,
STUDY123,PC,STUDY123-4005,,460,ARTICLE123-DAY85-STUDY123-4005,,,ARCLE123,ARTICLE123,ANALYTE,,11.6,ug/mL,11.6,11.6,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,86,,DAY 85 24H,850024,PT24H,,,
STUDY123,PC,STUDY123-4006,,461,ARTICLE123-DAY85-STUDY123-4006,,,ARCLE123,ARTICLE123,ANALYTE,,14.6,ug/mL,14.6,14.6,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 1H,850001,PT1H,,,
STUDY123,PC,STUDY123-4006,,462,ARTICLE123-DAY85-STUDY123-4006,,,ARCLE123,ARTICLE123,ANALYTE,,16.3,ug/mL,16.3,16.3,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 2H,850002,PT2H,,,
STUDY123,PC,STUDY123-4006,,463,ARTICLE123-DAY85-STUDY123-4006,,,ARCLE123,ARTICLE123,ANALYTE,,20.5,ug/mL,20.5,20.5,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 4H,850004,PT4H,,,
STUDY123,PC,STUDY123-4006,,464,ARTICLE123-DAY85-STUDY123-4006,,,ARCLE123,ARTICLE123,ANALYTE,,19.2,ug/mL,19.2,19.2,ug/mL,,,,PLASMA,,LC/MS-MS,,,,5,,,85,,,85,,DAY 85 8H,850008,PT8H,,,
